trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",30,0,-176.43053796251075,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9025}",25,0,-130.74400806557034,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.8573749999999999}",30,0,-153.67103903832975,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.8145062499999999}",25,18,-30.366805352711413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
5,False,"{'a': 0.5, 'e': 0.7737809374999999}",20,0,-95.61232600057392,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.7350918906249998}",20,12,-11.789631549981502,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0.6983372960937497}",35,9,-78.42007279898932,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 1}",1
8,False,"{'a': 0.5, 'e': 0.6634204312890623}",25,0,-175.14514704385093,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
9,False,"{'a': 0.5, 'e': 0.6302494097246091}",20,0,-31.799900351327565,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.5987369392383786}",35,1,-75.97853995116081,"{0: 25, 1: 2, 2: 6, 3: 0, 4: 1}",1
11,False,"{'a': 0.5, 'e': 0.5688000922764596}",20,0,-115.16808598852056,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.5403600876626365}",20,0,-69.82042900236834,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
13,False,"{'a': 0.5, 'e': 0.5133420832795047}",30,0,-70.19295034378506,"{0: 23, 1: 1, 2: 3, 3: 3, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.48767497911552943}",30,0,-125.3742613042891,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.46329123015975293}",20,0,-27.7860360761067,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.44012666865176525}",25,0,-19.493591917262464,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.41812033521917696}",25,1,12.67270833726034,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.3972143184582181}",20,3,-14.242723438887184,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.37735360253530714}",25,0,-163.97563199422203,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 3}",0
20,False,"{'a': 0.5, 'e': 0.35848592240854177}",20,1,0.4945028225581274,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.34056162628811465}",30,0,-103.83960884666192,"{0: 23, 1: 0, 2: 3, 3: 3, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.3235335449737089}",25,15,-53.6516496746208,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
23,False,"{'a': 0.5, 'e': 0.30735686772502346}",20,0,-32.60847425440467,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.2919890243387723}",20,3,-65.85609284816381,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
25,False,"{'a': 0.5, 'e': 0.27738957312183365}",20,0,-39.23667315933644,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.263520094465742}",30,0,-99.21674365834289,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
27,False,"{'a': 0.5, 'e': 0.25034408974245487}",25,7,3.8832846590052306,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.2378268852553321}",30,7,-18.624107083735495,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.2259355409925655}",25,0,-59.47244343457376,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.2146387639429372}",30,0,-40.530150646148584,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.20390682574579033}",25,11,17.823141617766794,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.1937114844585008}",30,18,-1.9547243966691394,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.18402591023557577}",20,3,-53.25788481254275,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.17482461472379698}",20,0,23.675012863598127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.16608338398760714}",25,0,-95.60406938475468,"{0: 18, 1: 3, 2: 0, 3: 3, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.15777921478822676}",20,0,-48.0910465683869,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.14989025404881542}",30,0,5.973915329687551,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.14239574134637464}",25,18,11.647190017730468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.1352759542790559}",25,0,11.744963636576893,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.1285121565651031}",20,8,15.148071357455065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.12208654873684793}",20,6,-39.61987043458241,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
42,False,"{'a': 0.5, 'e': 0.11598222130000553}",30,15,10.212950430322978,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.11018311023500525}",35,0,-57.00701446500269,"{0: 31, 1: 1, 2: 0, 3: 1, 4: 2}",0
44,False,"{'a': 0.5, 'e': 0.10467395472325498}",25,0,19.475609379972717,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.09944025698709223}",20,10,18.78670980555016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.09446824413773762}",20,0,20.154745467285142,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.08974483193085074}",25,5,9.658579614929023,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.0852575903343082}",20,0,-18.989685362986936,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.08099471081759278}",25,0,-21.283319995187146,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.07694497527671314}",20,10,-20.652827927084758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.07309772651287748}",30,3,38.927263416127026,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.0694428401872336}",25,0,-14.615210911669157,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
53,False,"{'a': 0.5, 'e': 0.0659706981778719}",20,0,-22.78889453163065,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
54,False,"{'a': 0.5, 'e': 0.0626721632689783}",20,11,10.719287146852395,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.059538555105529384}",20,8,19.45449485565844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.05656162735025291}",30,0,2.1522295570835914,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.053733545982740265}",20,0,25.671843402552877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.05104686868360325}",25,4,30.540488441933,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.04849452524942309}",30,8,31.031590397456352,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.04606979898695193}",25,3,35.66132943342824,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.04376630903760433}",25,9,24.25966761677613,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.041577993585724116}",20,1,-3.3294425628539335,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.03949909390643791}",25,7,-67.21127483043081,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
64,False,"{'a': 0.5, 'e': 0.03752413921111601}",25,0,-45.6279062656312,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
65,False,"{'a': 0.5, 'e': 0.03564793225056021}",20,12,16.33572798435081,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.0338655356380322}",20,14,11.190782947211789,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.032172258856130585}",30,6,33.428910464601,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.030563645913324056}",30,0,40.62927066784323,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.029035463617657853}",30,9,9.741571593820987,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.027583690436774957}",30,0,-3.593273088237579,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.02620450591493621}",25,5,13.899499020964997,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.0248942806191894}",35,15,8.400667923346784,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.023649566588229927}",20,0,26.723238909734725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.022467088258818428}",20,0,26.832329289137462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.021343733845877507}",25,0,33.22882613563503,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.02027654715358363}",20,11,-12.076357519765223,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.019262719795904448}",20,14,11.62438832088397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.018299583806109226}",35,23,21.102243571463134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.017384604615803764}",35,23,20.049605557323442,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.016515374385013576}",20,0,12.231962472057965,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.015689605665762895}",20,4,13.846679787355402,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.01490512538247475}",30,19,17.946100898039514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.014159869113351011}",20,0,0.6084584435554667,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.01345187565768346}",25,0,26.5310531670362,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.012779281874799287}",25,6,-6.070460331724415,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.012140317781059323}",35,19,-13.054018964690991,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
87,False,"{'a': 0.5, 'e': 0.011533301892006355}",25,0,18.317799468591588,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.010956636797406038}",25,13,15.218298897514945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.010408804957535735}",30,15,27.790964035211672,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.009888364709658948}",25,14,-18.71873148851477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
91,False,"{'a': 0.5, 'e': 0.009393946474176}",20,11,21.816353536178397,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.0089242491504672}",25,13,-20.15224394807918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
93,False,"{'a': 0.5, 'e': 0.008478036692943839}",20,0,28.71578645781115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.008054134858296647}",25,0,-3.545867597997572,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.0076514281153818135}",25,0,7.328851941919074,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.0072688567096127225}",20,12,17.362143150222437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.006905413874132086}",25,0,31.94744411365251,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.006560143180425482}",25,12,21.83600549639719,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.0062321360214042075}",25,1,18.900598082417122,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.005920529220333997}",25,3,31.221227167619087,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.0056245027593172965}",20,9,17.356267210626726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.005343277621351432}",20,0,29.30082152054675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.0050761137402838595}",30,20,18.53359392910758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.004822308053269666}",25,0,30.175627923186074,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.004581192650606183}",25,0,33.331005816313365,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.0043521330180758735}",25,0,-52.67595983141752,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.0041345263671720795}",25,0,-11.060718427580747,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.003927800048813475}",20,0,28.90898904919166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.0037314100463728015}",25,14,15.386273060305093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.0035448395440541612}",20,0,-9.607123894128343,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.003367597566851453}",20,10,20.63228013972807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.00319921768850888}",20,0,-8.957167980935807,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.003039256804083436}",20,0,24.95869197974616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.0028872939638792637}",30,3,25.047603776529918,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.0027429292656853004}",20,0,31.428318096374017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.0026057828024010354}",20,0,-17.041910862589823,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.0024754936622809836}",25,0,33.630552183131904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.002351718979166934}",25,0,34.7498285655615,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.0022341330302085875}",20,0,26.982960723360165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.002122426378698158}",25,16,15.084107929072315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.0020163050597632503}",20,0,27.572400368690545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
122,False,"{'a': 0.5, 'e': 0.0019154898067750877}",25,1,22.036866623887118,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.0018197153164363333}",20,0,23.87847669669986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.0017287295506145165}",25,0,7.458833411155226,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.0016422930730837905}",20,0,-33.67604016154986,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
126,False,"{'a': 0.5, 'e': 0.0015601784194296008}",25,13,22.74739660948518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.0014821694984581207}",20,6,21.991138159380846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.0014080610235352145}",25,0,-5.122096367886312,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.0013376579723584536}",25,0,35.56106929701663,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.0012707750737405309}",20,0,32.11146679034362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.0012072363200535043}",20,8,21.198347592989293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.001146874504050829}",35,13,1.5772819790574428,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.0010895307788482875}",25,7,31.59091741516965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.001035054239905873}",20,13,9.935805099292384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.0009833015279105794}",20,2,-9.821335539285315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.0009341364515150504}",25,16,19.44040083448928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.0008874296289392978}",20,0,23.06530184869252,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.0008430581474923328}",20,15,8.82989767601966,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.0008009052401177162}",25,0,35.519548883897244,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.0007608599781118304}",25,15,15.435471528610504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.0007228169792062388}",20,0,30.781985610990283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.0006866761302459269}",20,0,32.227527379135736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.0006523423237336305}",20,0,28.76882741515764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.0006197252075469489}",20,0,-18.542085936183717,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.0005887389471696014}",30,19,16.248469245807847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.0005593019998111214}",30,15,-15.736972717654004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
147,False,"{'a': 0.5, 'e': 0.0005313368998205653}",30,0,-6.587798289866647,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
148,False,"{'a': 0.5, 'e': 0.0005047700548295369}",20,0,12.787418905089737,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
149,False,"{'a': 0.5, 'e': 0.00047953155208806006}",20,0,26.077036749603575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.000455554974483657}",25,0,-5.142449615566916,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.0004327772257594741}",25,1,38.12027703178454,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.0004111383644715004}",25,4,27.928691730506753,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.00039058144624792536}",25,9,26.85319092532889,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.0003710523739355291}",25,4,20.526718330801028,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.00035249975523875265}",25,10,27.315170551678825,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.000334874767476815}",20,0,28.03609133806521,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.00031813102910297424}",20,0,-72.0364511540971,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
158,False,"{'a': 0.5, 'e': 0.0003022244776478255}",20,0,29.78306327504719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.0002871132537654342}",25,0,-2.242439834297293,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.00027275759107716247}",25,0,-21.972630264583938,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.00025911971152330434}",25,18,13.2850754589476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.00024616372594713913}",30,0,20.05255637301051,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.00023385553964978215}",20,0,23.880534550323745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.00022216276266729304}",30,0,30.587752848784344,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.00021105462453392839}",25,3,36.03152877974604,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.00020050189330723196}",35,4,-11.720058720668755,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 1}",1
167,False,"{'a': 0.5, 'e': 0.00019047679864187035}",20,0,25.272266868034738,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.00018095295870977683}",25,11,23.74293630901123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.00017190531077428798}",20,12,13.43975475657154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.00016331004523557357}",20,0,27.379197078414805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.00015514454297379488}",25,19,10.624704011077888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.00014738731582510513}",20,0,31.74098415856366,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 0.00014001795003384986}",25,5,31.36290224023503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.00013301705253215737}",20,5,24.376378931494923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.0001263661999055495}",20,0,11.578910256471787,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.000120047889910272}",20,7,21.09623747294781,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.0001140454954147584}",20,0,29.333547977388235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.5, 'e': 0.00010834322064402047}",20,0,26.83152522292318,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.00010292605961181944}",25,20,9.509353609607663,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 9.777975663122846e-05}",20,4,24.577448221702046,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,0,31.371921646427072,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,8,24.62193944784905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,29.83758347013663,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,0,26.31243191402771,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,13,32.09846837642014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
